address_from,address_to,amount,date_time
\x00c369d78ff2cc7922d7c0a8aea7fc9d8e7f2b99,\xfd89ea92f6ec07d955e2adbba2400ca1a6369028,0.10000000000000000000,2022-08-05T18:39:38+00:00
\xdebfbe80c8aeba98a32968278463ccb639c6c4e3,\xdac17f958d2ee523a2206206994597c13d831ec7,0.000000000000000000000000000000000000,2022-08-05T18:39:38+00:00
\x697c6d7f1a1d94545b30a2cbd278f8de40e204ea,\x00000000006c3852cbef3e08e8df289169ede581,0.00389990000000000000,2022-08-05T18:39:38+00:00
\xc34ac7691805f2d1221b6b74137c1d41c49253ca,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.000000000000000000000000000000000000,2022-08-05T18:39:38+00:00
\x9afeead5754ecc632d001685ea755b14afb7d634,\xeefcaa4ebac1093994acd9fe43762f47b846bb1b,0.000000000000000000000000000000000000,2022-08-05T18:39:38+00:00
\x0d4178564cbf36e7eb7166bd9292080d2f7484c2,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-05T18:39:38+00:00
\x0939a504cfb470954f4c22bcda4239b8a51219dd,\xcdbf12722615269158d8959abe47cc83caddb112,0.000000000000000000000000000000000000,2022-08-05T18:39:38+00:00
\x7ecf9b94cf4f7e04af457908a96f5575f765bc06,\x18d4db77f362557563051821952c9ae32a403ab8,0.000000000000000000000000000000000000,2022-08-05T18:39:38+00:00
\xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,\x4000571cb060c8425afcb806f8ec1da6e102536e,0.00675000000000000000,2022-08-05T18:39:38+00:00
\x9aa6b485ccb95217d847579d91e6fc6a52fe4953,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.000000000000000000000000000000000000,2022-08-05T18:39:38+00:00
\x05b50d81d25fc8c3549c5492a7bbd1469b2c8dea,\x9bbe10ba8ad02c2a54963b3e2a64f1754c90f411,0.000000000000000000000000000000000000,2022-08-05T18:39:38+00:00
\x077d360f11d220e4d5d831430c81c26c9be7c4a4,\x9493cdcc6884f2547f309f4522aa29ba3794b49c,0.29515443000000000000,2022-08-05T18:39:38+00:00
\x2b9357475d91846a1b336e6419209ea4ba7f292e,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0.000000000000000000000000000000000000,2022-08-05T18:39:38+00:00
\x8441d515ccc068dfdd7cc064563ff4dfcc67a2b7,\x74312363e45dcaba76c59ec49a7aa8a65a67eed3,0.04200000000000000000,2022-08-05T18:39:38+00:00
\x6f0df3b87e4b0d18fbacd70ea89d96ea611b4a0b,\xdac17f958d2ee523a2206206994597c13d831ec7,0.000000000000000000000000000000000000,2022-08-05T18:39:38+00:00
\xa317c4fe6f2b4464b442965e3a2c9c9dea44e16a,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0.17952489991568383200,2022-08-05T18:39:38+00:00
\xd9d42e759ce40a775541993440aca7d98ef93d84,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.05600000000000000000,2022-08-05T18:39:38+00:00
\x34aa3f359a9d614239015126635ce7732c18fdf3,\x1f9374802e2554dd016f27f471e9a591dfd1b36e,0.000000000000000000000000000000000000,2022-08-05T18:39:38+00:00
\xadee5ee18e77ccee0717b707d28d589292b65c9c,\x621cf04ba3c8316cfcbb027c798b8f93d8f2ec93,1.7000000000000000,2022-08-05T18:39:38+00:00
\x35fa28bf196e08431ab723ed829a54ce2873d3a3,\xe474f416883c9ea449ebc949a45728cab127af34,0.000000000000000000000000000000000000,2022-08-05T18:39:38+00:00
\xd6e82e00eafeb4df1f4e17681dbdd0e08b2a7412,\x6cb26df0c825fece867a84658f87b0ecbcea72f6,0.000000000000000000000000000000000000,2022-08-05T18:39:38+00:00
\xe22be3ffaf98d7b17b0db8cd46376385bcde3b66,\x0053352bff9a9116d6122733c43613632507da17,0.02000000000000000000,2022-08-05T18:39:38+00:00
\xc7f31cf6d66bf74bb633bdc3f1f12c140b53d59e,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0.02200000000000000000,2022-08-05T18:39:38+00:00
\x6c85006eae121cf2444f0852cab9914607915df2,\xdbdb4d16eda451d0503b854cf79d55697f90c8df,0.000000000000000000000000000000000000,2022-08-05T18:39:38+00:00
\x12d9c455ebacafbc7b9f8070de6c6ac2bde386c7,\xeefcaa4ebac1093994acd9fe43762f47b846bb1b,0.000000000000000000000000000000000000,2022-08-05T18:39:38+00:00
\xcc3ee5ab82949e84132e790e63a4105b9b599823,\xeb3a9a839dfeeaf71db1b4ed6a8ae0ccb171b227,0.000000000000000000000000000000000000,2022-08-05T18:39:38+00:00
\x0843cf2dba3947c1bdd0c08b30343c500859c095,\xbd23fbe064ad841764eb8d925d833e5d43012be3,0.00314167491253987300,2022-08-05T18:39:38+00:00
\x8ba42f6c15863aea96a0498cd7fd0cdd2c07f330,\x283af0b28c62c092c9727f1ee09c02ca627eb7f5,0.000000000000000000000000000000000000,2022-08-05T18:39:38+00:00
\x739cbdf04e362b38c6cf9979a9bda860fece932f,\x4298892fbf6d4dbeee99d30496f085e9d8b59618,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x70baa2e54456d983abd3dcd9e40246107bb0ada1,\x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,0.01000000000000000000,2022-08-05T18:39:42+00:00
\xd18d750d36f5c317129e02ea2a493495863d66d5,\x5d7490792041b23c64839a0a5c84b739a6a39a56,0.02398541686654514000,2022-08-05T18:39:42+00:00
\x5cf8face6064e435b97e6dc3cc1ad1f8dddc3905,\xfb810e12c827e842af6019d5308949314395076f,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\xf3dbb305dda809ead41c5398dca65d736c5a5826,\x000000000a08a7ca00e4239dd97d8542c51b9086,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x08e0d320c00b3bc4990d2bd464b0f7f2fc7339b2,\xf6465aa892574e159dd1b4ab92ce12a3dbe47774,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x80d9f74a8f8bf7b5c802f811a74573a4d8c36acd,\x3aa587d8c9d66eb35252ab4e4f244f626f5da405,0.00286790000000000000,2022-08-05T18:39:42+00:00
\xbf44f843e8a26888f65d262d02a12f5884a7750e,\x74312363e45dcaba76c59ec49a7aa8a65a67eed3,0.03800000000000000000,2022-08-05T18:39:42+00:00
\x2f60cb3a3a6301744eb9348c6fc9ff941a1546e8,\x00000000006c3852cbef3e08e8df289169ede581,0.00440000000000000000,2022-08-05T18:39:42+00:00
\xb4b31771823fcef4d9caa814690eb9bf245af976,\xcc88d23e7dddcf3dde3fce532f65500ab762069d,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x111d53caab486c8a5e7efdefb012e01d704e1ad2,\x92c93fafc20fe882a448f86e594d9667259c42c8,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x6a4406f5be648b406c0c20334e8a5de6b4999516,\x74312363e45dcaba76c59ec49a7aa8a65a67eed3,0.03800000000000000000,2022-08-05T18:39:42+00:00
\x5041ed759dd4afc3a72b8192c143f72f4724081a,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x30741289523c2e4d2a62c7d6722686d14e723851,\xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x6b99bd6c33fb1312d338dd6fe29055313f6fa201,\x74312363e45dcaba76c59ec49a7aa8a65a67eed3,0.03800000000000000000,2022-08-05T18:39:42+00:00
\x4d521577f820525964c392352bb220482f1aa63b,\x21befc016488465fe7384c4517d50c0330210f3a,0.0000000000159267360000000000,2022-08-05T18:39:42+00:00
\x7e58a5a589986aa3de2f29ee443b6dd1096c1901,\x00000000006c3852cbef3e08e8df289169ede581,0.04000000000000000000,2022-08-05T18:39:42+00:00
\x59f1875986a5eac58bf4959789fd5a3a3cb36c6e,\x74312363e45dcaba76c59ec49a7aa8a65a67eed3,0.03800000000000000000,2022-08-05T18:39:42+00:00
\x25eaff5b179f209cf186b1cdcbfa463a69df4c45,\x98937610696849b6e0258f620badbd4bd9b7b58a,0.15044512000000000000,2022-08-05T18:39:42+00:00
\x460a11265b2669e2b9482b9c55d0f54aee3a2429,\x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x7335b9ad036b24380a343adea82a2b1b86b620ad,\xdac17f958d2ee523a2206206994597c13d831ec7,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x5cfdb5204d4ac7cac39de17da5b19d99b910a84e,\x5e27ec44f3f27222cef4809d4fdd045207a51ce2,0.00608576916107400000,2022-08-05T18:39:42+00:00
\x4d298d54a2a990e9f03b37c042c751f4ce856c67,\xf48cceda8bd672fb965761434cd5b2f573b2ba4e,0.62954432500000000000,2022-08-05T18:39:42+00:00
\xdebfbe80c8aeba98a32968278463ccb639c6c4e3,\xdac17f958d2ee523a2206206994597c13d831ec7,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x651039dc02af4a94021319b97cb6a73aca80fc27,\x4d846da8257bb0ebd164eff513dff0f0c2c3c0ba,0.99970766240029900000,2022-08-05T18:39:42+00:00
\xa83212def2978452cbac142aedcc2384bbbd38ea,\xa0c68c638235ee32657e8f720a23cec1bfc77c77,0.01000000000000000000,2022-08-05T18:39:42+00:00
\xba37bcf34b83ba79c9b72efa074b79c2c011583b,\x825b8d4e1432ccbc5ab2bc24c9e65f0434dcaf37,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x8cef5c09dce1f2d0a309762a356287976d5d7e74,\xab749d29b486afa38139f573c654c4f0de560881,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x770e64ed2e657f92ac245633898f55747879bf48,\x53e0e51b5ed9202110d7ecd637a4581db8b9879f,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\xc730b028da66ebb14f20e67c68dd809fbc49890d,\xb7f1cc503e3d9b495900a31dd26065192e0a310e,0.01344913495615077000,2022-08-05T18:39:42+00:00
\xd9ac0f816ad2dc6dc1e62c4c352818a530a92e01,\xdac17f958d2ee523a2206206994597c13d831ec7,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\xfcf4a28b616fab313ad4e516e21359fb5a1f5a5d,\x2f71f82d082cf7ece361f5992679fadd52b645a9,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\xa81d24168867c59541b2b1d6e46e165c859b474a,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x4e186afa57508684b4265efef4d3c588a5e7721f,\x990ce04e035bd6f033b7341fe03639cd40ee0c02,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x5e130cb7f8cdcfb5a15018ee5846769703ec4478,\x00000000006c3852cbef3e08e8df289169ede581,0.01860000000000000000,2022-08-05T18:39:42+00:00
\x11735e0c79b076775f35c8a0e1b4d8035669447d,\x000000000a08a7ca00e4239dd97d8542c51b9086,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\xf43fbbbf32d6fd85f3355f8c6ebfc4574b6f2ead,\x44765a45b7893d153baf1218822c29619f20308d,0.00466609595970493100,2022-08-05T18:39:42+00:00
\x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,\xce97c633f49e4c4804fbc9e8ed28d39d895adaec,0.02000000000000000000,2022-08-05T18:39:42+00:00
\xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,\xe899fa06963b367c1a7c4aa3fbe77db1fed60941,0.00700000000000000000,2022-08-05T18:39:42+00:00
\x515b0cae1d20d3668ca30c9638a82d9f6bebe810,\x881d40237659c251811cec9c364ef91dc08d300c,0.10000000000000000000,2022-08-05T18:39:42+00:00
\x2f467d4ab9f2e96f10a83216bce11ee07a2e0e21,\xb01ef958f37e999a5528d14f825cd429596f3864,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x69f36ea1ebf4ec9e53e3aabf11caf62b034ff3ee,\xe544cf993c7d477c7ef8e91d28aca250d135aa03,1.2011060000000000,2022-08-05T18:39:42+00:00
\x6330f080a1a445abe68117d63ffbf126d7ec63cb,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x9408799f17da020c4520d63341c10076765cdd58,\x0d8f1817c644101a915852841a3b5933b0b8dcc7,0.00890000000000000000,2022-08-05T18:39:42+00:00
\xfbe24eebabf75696c87b6eaa549c40950bfdd9a9,\x1890f68856b8d87c39f209b0804b26ad49c4728d,0.01795995597793500000,2022-08-05T18:39:42+00:00
\xc35a650adc4e999dd18c7e8f4d99f2667927b1f7,\xc36cf0cfcb5d905b8b513860db0cfe63f6cf9f5c,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x6efd628abcaade87c11e024de9d53d436142c31b,\x0d8f1817c644101a915852841a3b5933b0b8dcc7,0.00890000000000000000,2022-08-05T18:39:42+00:00
\x330086e4996a8648a8d7015b186a6e26df18dde9,\x9419fb2d5efea4c50012a4735d011a42d8713c5f,0.80000000000000000000,2022-08-05T18:39:42+00:00
\x4e1bc4f382aaa00aa7099ff528ea149bfd9d534c,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0.30000000000000000000,2022-08-05T18:39:42+00:00
\xd2f668b06546af402c82afbeab59ce0ae6d8780a,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x4bc6186ac7c0e1029a9e5aeb3ab10d03e11b7f4a,\x3a61da6d37493e2f248a6832f49b52af0a6f4fbb,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\xd0f5e4e3144e934d9a2eb1c7df50f6a7e58ab84d,\x34a9f6581b7949c19278fb20efcf3ada0ec6973f,0.00288006336139395100,2022-08-05T18:39:42+00:00
\x678e0ccaaf4b1f33904c9e6a0e31b91a7c3db862,\x1d3aa0befee00e4a548fe6320f9fe000ba2d456b,0.15000000000000000000,2022-08-05T18:39:42+00:00
\x424217e59601424639a4614b804899b1810c5391,\x00000000000c2e074ec69a0dfb2997ba6c7d2e1e,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\xceb6218bba455817840e146a9652d0b0941ec6e7,\xfbddadd80fe7bda00b901fbaf73803f2238ae655,0.00854285714285714000,2022-08-05T18:39:42+00:00
\x24a2183e1fb19d10719b34a31320bd4ace6a43c2,\x7041e50b526d38230b085244f4b51cfb43953010,1.5624000000000000,2022-08-05T18:39:42+00:00
\x8c657e8c292b50b6f658d5fda8e902a985be1d59,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.05000000000000000000,2022-08-05T18:39:42+00:00
\x7386ee1b8f5957c5511b60525ee3414cb645c729,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0.02234113144358055100,2022-08-05T18:39:42+00:00
\xd54a33276b9a6c2e56cf712a89c3371c36e8f65f,\xcad621da75a66c7a8f4ff86d30a2bf981bfc8fdd,0.28268616197564100000,2022-08-05T18:39:42+00:00
\xa152f8bb749c55e9943a3a0a3111d18ee2b3f94e,\xdac17f958d2ee523a2206206994597c13d831ec7,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x061f7937b7b2bc7596539959804f86538b6368dc,\xf588abccc15fbe6c4b513dc834df164e68f50bc7,0.00168829949479800000,2022-08-05T18:39:42+00:00
\x1e22840e072bc4fa78eac075436ee3b11d6a7fa5,\xdac17f958d2ee523a2206206994597c13d831ec7,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x1e22840e072bc4fa78eac075436ee3b11d6a7fa5,\xcad621da75a66c7a8f4ff86d30a2bf981bfc8fdd,0.02047155980665311900,2022-08-05T18:39:42+00:00
\xa93ff05d277d896d10a4172c2dc19d70730e8bdc,\xd1e1060ae2c082d10ae5282d640873444bdadde1,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\x3e20a73dbe0249906ca8143319b876f79fb14ab6,\xdb044b8298e04d442fdbe5ce01b8cc8f77130e33,0.09986959315482762100,2022-08-05T18:39:42+00:00
\xea674fdde714fd979de3edf0f56aa9716b898ec8,\x7044a449d3e87fa2dee82d39afee2cb79a99de8c,0.24258919606737405000,2022-08-05T18:39:42+00:00
\xea674fdde714fd979de3edf0f56aa9716b898ec8,\x9ae9c1e8b9a6987ea54e41984618b67927a4257a,0.17882175997546737300,2022-08-05T18:39:42+00:00
\x3919db35dea8a1e4e4a2c7cbb1121dc536713969,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-05T18:39:42+00:00
\xfa7f3a3f4013f19808d6770cd5cf689af57328a4,\x65c2e54a4c75ff6da7b6b32369c1677250075fb2,0.03288765576789686400,2022-08-05T18:39:42+00:00
\xe0ced8eaf5f9ede944245d834bff9a48b05930f2,\x66bf62be29763c12e0dcf47411877f59cae2da6c,0.00690000000000000000,2022-08-05T18:39:42+00:00
\xb7c9d2dcc1918b04440705c8b5ff829c1959ef26,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0.40000000000000000000,2022-08-05T18:39:48+00:00
\x26ce7c1976c5eec83ea6ac22d83cb341b08850af,\x00000000003b3cc22af3ae1eac0440bcee416b40,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x91aae0aafd9d2d730111b395c6871f248d7bd728,\x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x710bda329b2a6224e4b44833de30f38e7f81d564,\xb8901acb165ed027e32754e0ffe830802919727f,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x292f04a44506c2fd49bac032e1ca148c35a478c8,\xdac17f958d2ee523a2206206994597c13d831ec7,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\xaa0bb3dd9c259fa6bdfee2de3bbd05d3ca1ff41d,\xeb2629a2734e272bcc07bda959863f316f4bd4cf,1.4494750000000000,2022-08-05T18:39:48+00:00
\x7777777743f67f50e0227e5d1467cbfee088e82c,\x007933790a4f00000099e9001629d9fe7775b800,0.0000000096239844940000000000,2022-08-05T18:39:48+00:00
\x2aa5ab00b766d4a12b241a0c972eb0bd7a1cff23,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x7777777743f67f50e0227e5d1467cbfee088e82c,\x007933790a4f00000099e9001629d9fe7775b800,0.0000000096239844940000000000,2022-08-05T18:39:48+00:00
\x239e774cb5980fea70aac86cf97fc9c296dc04bc,\x0000000000208d4805eb97db796e74b48547445d,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\xe87a10d5b212d169ccbc9a50cf5e23dd3da27cb6,\xdef171fe48cf0115b1d80b88dc8eab59176fee57,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x239e774cb5980fea70aac86cf97fc9c296dc04bc,\x0000000000208d4805eb97db796e74b48547445d,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\xaecb08eedd0db966bb62b21f34594dbabcc3674b,\x000000000dfde7deaf24138722987c9a6991e2d4,0.0000000000152839920000000000,2022-08-05T18:39:48+00:00
\x26ce7c1976c5eec83ea6ac22d83cb341b08850af,\x00000000003b3cc22af3ae1eac0440bcee416b40,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\xbcbe1f7288040f1ba05fa667af5e9b54842b6d19,\xfb810e12c827e842af6019d5308949314395076f,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x4425c20d8e84c48aebeb116cf7b9838d4833f78d,\xed77777586d73c58eb4d6bebdf9c85c2d5f56c2d,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x16a71507e1a58969505c75fa5e45d4b790af13c5,\x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x55c16126cb31a8e367aea1c4b1ca321cef280c0e,\xb2f4929cb8e60b5a86199cf969c47fc6cb228774,0.02329500000000000000,2022-08-05T18:39:48+00:00
\x008c4bb1c24d3c6e50f32b6d66e8b6065b3d68d1,\xdac17f958d2ee523a2206206994597c13d831ec7,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x58a1fe8728d22631972e6587deeb317cd85ca7d3,\xc098b2a3aa256d2140208c3de6543aaef5cd3a94,32.0082289242378684,2022-08-05T18:39:48+00:00
\xffec0067f5a79cff07527f63d83dd5462ccf8ba4,\xdac17f958d2ee523a2206206994597c13d831ec7,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\xfa9f7a1cbfbcb688729c522b4f0905ccf4d26d25,\x5f0d9771c34a3e7ed2ebdbee583b15f231dae6b8,0.27820000000000000000,2022-08-05T18:39:48+00:00
\x4c180c107b157cfdb7f4781c5bd4fbb274de576e,\x4d24eececb86041f47bca41265319e9f06ae2fcb,0.00926444133573115300,2022-08-05T18:39:48+00:00
\xf38a08e9d564f783b676f8e1051334f8269acf64,\x7fedf391467448177c7ab87934e408bdf11a2418,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,\x4e4a47cac6a28a62dcc20990ed2cda9bc659469f,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\xe709837a251a8995e6f7a7aca9d821a48c499ce9,\x1111111254fb6c44bac0bed2854e76f90643097d,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x7777777790360b4a08d611b3f8be6a1ad258596c,\x8b03f4a27cc97497bdbae975bd4828c488b712d5,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\xe2a61fecd0c671437dc486d6ced280c1a13873c5,\x5650ca3f0289c762f83dde1894faa9b6d0d89798,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x269de80f0b23a7b3c58274815514fe8aff13898f,\x573ab00cd4801668abb45391a7abcbd4b56d8b29,0.00832639182359349700,2022-08-05T18:39:48+00:00
\x9afa066884ce723200438b672c0b8d5769e03a6a,\x45fa0ed31e9ca2d76c1c160e1378af4fd67cc78e,0.02593743000000000000,2022-08-05T18:39:48+00:00
\x6dfc34609a05bc22319fa4cce1d1e2929548c0d7,\x090f25716d80b3ea5fb04893619d6cf5aa121ec5,0.39179953000000000000,2022-08-05T18:39:48+00:00
\x6dfc34609a05bc22319fa4cce1d1e2929548c0d7,\xfd24f09273581d30b6d62e57662c3f22e5faa03c,0.24828329000000000000,2022-08-05T18:39:48+00:00
\xb931550b26a1503d08c66ddaad9af776fb42122f,\xdac17f958d2ee523a2206206994597c13d831ec7,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\xc9d034c767b90550a192c83e8f2b889b891bbfa4,\xdac17f958d2ee523a2206206994597c13d831ec7,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\xcdd37ada79f589c15bd4f8fd2083dc88e34a2af2,\xa8d1fda948767ad038f7d0ac4f10075fb2cdfaea,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x5a99839e9e90e64ab2606a556165b64d208d0eef,\x1619d743d7dc612e99d5d94ebd6b9695d46f0bf3,0.04903319390956550000,2022-08-05T18:39:48+00:00
\x23effbad3a6d926846e964c9ab9580e5068857c4,\x74312363e45dcaba76c59ec49a7aa8a65a67eed3,0.04000000000000000000,2022-08-05T18:39:48+00:00
\x897b425dab19eb886dc6ae2010fe2a0de85308fa,\xbe40de42535e2ca3cffe09f77738f888fcbc6c16,0.00139099414016000000,2022-08-05T18:39:48+00:00
\x506c082ae6caabba8a37bd5a8b671aeac4f68164,\x58124619a4ea38d215d36c962ac5cd73462acdd6,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x9e3ef83728a399d6f5f757e3fa04f4850bbfb5f0,\x6391c16c1463abdadaf1a824a0307c7b4edb59dc,0.12000000000000000000,2022-08-05T18:39:48+00:00
\x6238872a0bd9f0e19073695532a7ed77ce93c69e,\xe3c408bd53c31c085a1746af401a4042954ff740,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x6238872a0bd9f0e19073695532a7ed77ce93c69e,\x473037de59cf9484632f4a27b509cfe8d4a31404,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x0008d343091ef8bd3efa730f6aae5a26a285c7a2,\x5fdcca53617f4d2b9134b29090c87d01058e27e9,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x54dba76da8b39cfc8419008f44d1503273e5d9fe,\xdac17f958d2ee523a2206206994597c13d831ec7,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x5e6b32ae49b319a827c4d8831fb6a554a2bf3828,\x6b175474e89094c44da98b954eedeac495271d0f,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x7abe0ce388281d2acf297cb089caef3819b13448,\x6b175474e89094c44da98b954eedeac495271d0f,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x1aa549852d06b06b95d4e23ac44fcffae60aa570,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\x03a52a257dca6f199821f637bb502984405ff31f,\x3845badade8e6dff049820680d1f14bd3903a5d0,0.000000000000000000000000000000000000,2022-08-05T18:39:48+00:00
\xcad793f1d1355514ab37c96fa4a6578179b967d9,\x74312363e45dcaba76c59ec49a7aa8a65a67eed3,0.04298000000000000000,2022-08-05T18:39:48+00:00
